3	20791693	20792712	1367	423	76.37	CHG
3	20791693	20792712	1852	5167	26.39	CHH
3	24411908	24412466	279	395	41.39	CG
3	24411908	24412466	158	407	27.96	CHG
3	24411908	24412466	1126	3571	23.97	CHH
3	24572869	24573120	363	10	97.32	CG
3	24572869	24573120	294	139	67.90	CHG
3	24572869	24573120	648	1761	26.90	CHH
3	24603172	24603395	125	2	98.43	CG
3	24603172	24603395	109	19	85.16	CHG
3	24603172	24603395	866	1890	31.42	CHH
3	24605202	24605537	362	10	97.31	CG
3	24605202	24605537	169	73	69.83	CHG
3	24605202	24605537	778	2232	25.85	CHH
3	24924369	24924505	129	1	99.23	CG
3	24924369	24924505	14	14	50.00	CHG
3	24924369	24924505	851	601	58.61	CHH
3	25320199	25320294	316	594	34.73	CHH
3	26123077	26123398	324	15	95.58	CG
3	26123077	26123398	484	232	67.60	CHG
3	26123077	26123398	967	1976	32.86	CHH
3	26123604	26124463	1717	79	95.60	CG
3	26123604	26124463	1050	496	67.92	CHG
3	26123604	26124463	2510	6674	27.33	CHH
3	26819731	26819992	61	2	96.83	CHG
3	26819731	26819992	1393	1039	57.28	CHH
3	28511217	28511562	775	15	98.10	CG
3	28511217	28511562	421	29	93.56	CHG
3	28511217	28511562	1314	2187	37.53	CHH
3	29675163	29675476	70	3	95.89	CG
3	29675163	29675476	1517	2012	42.99	CHH
3	29753155	29753862	604	13	97.89	CG
3	29753155	29753862	582	58	90.94	CHG
3	29753155	29753862	2446	2751	47.07	CHH
3	30420791	30420983	1409	742	65.50	CHH
3	31423977	31424278	1213	1598	43.15	CHH
3	31722863	31723138	1927	1351	58.79	CHH
3	32006376	32006716	56	2	96.55	CHG
3	32006376	32006716	1844	1264	59.33	CHH
3	32173553	32173723	122	44	73.49	CHG
3	32173553	32173723	539	901	37.43	CHH
4	468669	468758	328	747	30.51	CHH
4	7955024	7955201	153	4	97.45	CG
4	7955024	7955201	82	2	97.62	CHG
4	7955024	7955201	1035	744	58.18	CHH
4	15396846	15397090	514	10	98.09	CG
4	15396846	15397090	450	70	86.54	CHG
4	15396846	15397090	796	1110	41.76	CHH
4	19682492	19683811	1420	49	96.66	CG
4	19682492	19683811	710	287	71.21	CHG
4	19682492	19683811	4400	6014	42.25	CHH
4	20001003	20001260	109	15	87.90	CHG
4	20001003	20001260	1958	1090	64.24	CHH
4	20354697	20354786	188	2	98.95	CG
4	20354697	20354786	123	14	89.78	CHG
4	20354697	20354786	224	314	41.64	CHH
4	20595423	20595521	64	12	84.21	CG
4	20595423	20595521	13	18	41.94	CHG
4	20595423	20595521	609	642	48.68	CHH
4	21744228	21744373	101	27	78.91	CG
4	21744228	21744373	15	20	42.86	CHG
4	21744228	21744373	563	805	41.15	CHH
4	21934032	21934221	1094	726	60.11	CHH
4	22575513	22575843	1399	1709	45.01	CHH
4	25472006	25472224	25	48	34.25	CHG
4	25472006	25472224	629	1275	33.04	CHH
4	25475165	25475574	168	0	100.00	CG
4	25475165	25475574	405	169	70.56	CHG
4	25475165	25475574	1989	1490	57.17	CHH
4	28847972	28848187	46	0	100.00	CG
4	28847972	28848187	19	9	67.86	CHG
4	28847972	28848187	678	1188	36.33	CHH
4	33881401	33881625	446	15	96.75	CG
4	33881401	33881625	408	112	78.46	CHG
4	33881401	33881625	846	725	53.85	CHH
5	490310	490462	465	8	98.31	CG
5	490310	490462	402	100	80.08	CHG
5	490310	490462	505	1040	32.69	CHH
5	1679699	1679790	671	702	48.87	CHH
5	1682378	1682979	1258	31	97.60	CG
5	1682378	1682979	919	146	86.29	CHG
5	1682378	1682979	1741	2889	37.60	CHH
5	1683133	1683258	45	19	70.31	CHG
5	1683133	1683258	694	737	48.50	CHH
5	4894101	4894252	661	588	52.92	CHH
5	5433067	5433323	129	9	93.48	CG
5	5433067	5433323	159	39	80.30	CHG
5	5433067	5433323	1451	1292	52.90	CHH
5	5754539	5754748	117	14	89.31	CG
5	5754539	5754748	64	31	67.37	CHG
5	5754539	5754748	1395	733	65.55	CHH
5	6820542	6820679	50	1	98.04	CG
5	6820542	6820679	4	19	17.39	CHG
5	6820542	6820679	472	676	41.11	CHH
5	7418842	7418942	847	548	60.72	CHH
5	10755227	10755310	174	11	94.05	CG
5	10755227	10755310	407	364	52.79	CHH
5	10919623	10920166	694	111	86.21	CG
5	10919623	10920166	141	108	56.63	CHG
5	10919623	10920166	1531	2803	35.33	CHH
5	16055566	16055752	436	8	98.20	CG
5	16055566	16055752	142	80	63.96	CHG
5	16055566	16055752	409	841	32.72	CHH
5	16055933	16056970	720	276	72.29	CG
5	16055933	16056970	705	540	56.63	CHG
5	16055933	16056970	3325	5746	36.66	CHH
5	16057231	16057477	255	101	71.63	CG
5	16057231	16057477	260	226	53.50	CHG
5	16057231	16057477	1013	1238	45.00	CHH
5	16273063	16273157	413	318	56.50	CHH
5	16311105	16311318	114	4	96.61	CG
5	16311105	16311318	134	29	82.21	CHG
5	16311105	16311318	1359	903	60.08	CHH
5	16856035	16856371	287	6	97.95	CG
5	16856035	16856371	384	36	91.43	CHG
5	16856035	16856371	1403	1374	50.52	CHH
5	17137118	17137270	55	0	100.00	CG
5	17137118	17137270	1047	513	67.12	CHH
5	17258135	17258245	47	2	95.92	CG
5	17258135	17258245	570	294	65.97	CHH
5	19716275	19716490	48	3	94.12	CG
5	19716275	19716490	13	17	43.33	CHG
5	19716275	19716490	725	1160	38.46	CHH
5	21875509	21875764	259	3	98.85	CG
5	21875509	21875764	254	24	91.37	CHG
5	21875509	21875764	1283	910	58.50	CHH
5	22000757	22000964	53	8	86.89	CHG
5	22000757	22000964	1150	478	70.64	CHH
5	22219878	22220102	1247	756	62.26	CHH
5	23987118	23987584	564	17	97.07	CG
5	23987118	23987584	854	241	77.99	CHG
5	23987118	23987584	742	3426	17.80	CHH
5	24142822	24143088	273	7	97.50	CG
5	24142822	24143088	46	65	41.44	CHG
5	24142822	24143088	1203	1359	46.96	CHH
5	24848633	24848969	133	15	89.86	CHG
5	24848633	24848969	2048	1230	62.48	CHH
5	25916465	25916630	60	11	84.51	CHG
5	25916465	25916630	913	843	51.99	CHH
6	302524	302830	74	2	97.37	CG
6	302524	302830	1799	1387	56.47	CHH
6	2377299	2377436	128	5	96.24	CG
6	2377299	2377436	29	62	31.87	CHG
6	2377299	2377436	462	594	43.75	CHH
6	2717082	2717211	779	529	59.56	CHH
6	2924454	2924561	119	3	97.54	CG
6	2924454	2924561	430	242	63.99	CHH
6	3943947	3944133	920	1195	43.50	CHH
6	5151759	5151869	930	396	70.14	CHH
6	7060562	7060710	866	453	65.66	CHH
6	8356414	8356617	1100	845	56.56	CHH
6	8927960	8928209	69	1	98.57	CG
6	8927960	8928209	358	105	77.32	CHG
6	8927960	8928209	1081	1072	50.21	CHH
6	11300952	11301165	3	41	6.82	CG
6	11300952	11301165	68	88	43.59	CHG
6	11300952	11301165	541	1235	30.46	CHH
6	19710274	19711097	636	87	87.97	CG
6	19710274	19711097	857	582	59.56	CHG
6	19710274	19711097	1774	4249	29.45	CHH
6	19711261	19711591	195	528	26.97	CG
6	19711261	19711591	110	194	36.18	CHG
6	19711261	19711591	1046	1750	37.41	CHH
6	23395298	23395797	236	9	96.33	CG
6	23395298	23395797	96	17	84.96	CHG
6	23395298	23395797	2440	2206	52.52	CHH
6	24030066	24030155	115	19	85.82	CHG
6	24030066	24030155	754	212	78.05	CHH
6	26270983	26271153	48	2	96.00	CG
6	26270983	26271153	37	11	77.08	CHG
6	26270983	26271153	997	421	70.31	CHH
6	26899910	26900127	64	2	96.97	CG
6	26899910	26900127	1072	1405	43.28	CHH
6	27022910	27023085	253	11	95.83	CG
6	27022910	27023085	525	1107	32.17	CHH
6	27804504	27805624	1186	47	96.19	CG
6	27804504	27805624	1307	487	72.85	CHG
6	27804504	27805624	3074	6694	31.47	CHH
6	28518067	28518486	146	150	49.32	CG
6	28518067	28518486	383	397	49.10	CHG
6	28518067	28518486	1238	3112	28.46	CHH
6	29399343	29399607	110	9	92.44	CG
6	29399343	29399607	51	37	57.95	CHG
6	29399343	29399607	1584	1157	57.79	CHH
6	30403805	30404034	749	1051	41.61	CHH
6	30913757	30913901	39	0	100.00	CG
6	30913757	30913901	13	9	59.09	CHG
6	30913757	30913901	603	409	59.58	CHH
7	553125	553382	37	34	52.11	CHG
7	553125	553382	833	1985	29.56	CHH
7	1581483	1581569	39	21	65.00	CHG
7	1581483	1581569	365	534	40.60	CHH
7	2236802	2236948	118	3	97.52	CG
7	2236802	2236948	28	6	82.35	CHG
7	2236802	2236948	817	576	58.65	CHH
7	2529367	2529520	1146	473	70.78	CHH
7	4348410	4348541	18	97	15.65	CG
7	4348410	4348541	23	69	25.00	CHG
7	4348410	4348541	138	628	18.02	CHH
7	4352181	4353051	2219	55	97.58	CG
7	4352181	4353051	1068	328	76.50	CHG
7	4352181	4353051	2754	4414	38.42	CHH
7	4372878	4373534	484	19	96.22	CG
7	4372878	4373534	160	76	67.80	CHG
7	4372878	4373534	1778	3224	35.55	CHH
7	5121301	5121458	88	3	96.70	CG
7	5121301	5121458	45	5	90.00	CHG
7	5121301	5121458	620	510	54.87	CHH
7	7806227	7806511	51	2	96.23	CHG
7	7806227	7806511	1974	658	75.00	CHH
7	8334119	8334358	47	27	63.51	CHG
7	8334119	8334358	1441	1137	55.90	CHH
7	15431878	15432092	158	4	97.53	CG
7	15431878	15432092	57	25	69.51	CHG
7	15431878	15432092	1251	540	69.85	CHH
7	15714618	15714815	243	6	97.59	CG
7	15714618	15714815	145	126	53.51	CHG
7	15714618	15714815	868	935	48.14	CHH
7	17790357	17790553	63	3	95.45	CG
7	17790357	17790553	134	50	72.83	CHG
7	17790357	17790553	1146	1060	51.95	CHH
7	20129015	20129222	1207	792	60.38	CHH
7	20150949	20151108	50	0	100.00	CG
7	20150949	20151108	111	15	88.10	CHG
7	20150949	20151108	774	734	51.33	CHH
7	20424851	20425235	60	1	98.36	CG
7	20424851	20425235	1368	2188	38.47	CHH
7	21311702	21311873	106	2	98.15	CG
7	21311702	21311873	144	35	80.45	CHG
7	21311702	21311873	890	541	62.19	CHH
7	22392996	22393180	228	9	96.20	CG
7	22392996	22393180	202	43	82.45	CHG
7	22392996	22393180	533	1146	31.75	CHH
7	22532503	22532689	1055	879	54.55	CHH
7	22933956	22934220	685	12	98.28	CG
7	22933956	22934220	224	105	68.09	CHG
7	22933956	22934220	841	1400	37.53	CHH
7	24616760	24617444	1041	84	92.53	CG
7	24616760	24617444	740	236	75.82	CHG
7	24616760	24617444	1940	2873	40.31	CHH
7	26258085	26258557	1078	48	95.74	CG
7	26258085	26258557	342	155	68.81	CHG
7	26258085	26258557	2232	2575	46.43	CHH
7	29243799	29244004	1394	985	58.60	CHH
7	29311074	29311344	1334	1265	51.33	CHH
7	29467990	29468204	1300	672	65.92	CHH
8	1623373	1623626	70	3	95.89	CG
8	1623373	1623626	17	19	47.22	CHG
8	1623373	1623626	1766	995	63.96	CHH
8	2431336	2431426	131	92	58.74	CG
8	2431336	2431426	22	8	73.33	CHG
8	2431336	2431426	639	535	54.43	CHH
8	3751907	3752073	430	8	98.17	CG
8	3751907	3752073	261	81	76.32	CHG
8	3751907	3752073	614	1013	37.74	CHH
8	3958363	3958508	919	679	57.51	CHH
8	5131858	5132029	100	14	87.72	CHG
8	5131858	5132029	919	847	52.04	CHH
8	5836841	5837082	170	2	98.84	CG
8	5836841	5837082	993	989	50.10	CHH
8	6753823	6754136	59	1	98.33	CG
8	6753823	6754136	150	24	86.21	CHG
8	6753823	6754136	1272	1420	47.25	CHH
8	7603360	7603612	111	3	97.37	CG
8	7603360	7603612	1109	858	56.38	CHH
8	7991786	7992320	147	553	21.00	CG
8	7991786	7992320	79	328	19.41	CHG
8	7991786	7992320	868	3626	19.31	CHH
8	8071926	8072156	309	8	97.48	CG
8	8071926	8072156	52	31	62.65	CHG
8	8071926	8072156	843	962	46.70	CHH
8	10060129	10060270	965	472	67.15	CHH
8	10886885	10887057	117	2	98.32	CG
8	10886885	10887057	5	31	13.89	CHG
8	10886885	10887057	317	1132	21.88	CHH
8	12350212	12350309	56	1	98.25	CG
8	12350212	12350309	14	12	53.85	CHG
8	12350212	12350309	407	549	42.57	CHH
8	16977330	16977737	46	1	97.87	CG
8	16977330	16977737	430	68	86.35	CHG
8	16977330	16977737	980	2158	31.23	CHH
8	18141156	18141305	774	1172	39.77	CHH
8	19423131	19423387	76	2	97.44	CG
8	19423131	19423387	23	22	51.11	CHG
8	19423131	19423387	1499	1208	55.37	CHH
8	20377385	20377714	672	13	98.10	CG
8	20377385	20377714	143	111	56.30	CHG
8	20377385	20377714	982	2043	32.46	CHH
8	20558563	20558824	52	12	81.25	CG
8	20558563	20558824	66	22	75.00	CHG
8	20558563	20558824	1174	1395	45.70	CHH
8	21654366	21654527	151	28	84.36	CG
8	21654366	21654527	132	59	69.11	CHG
8	21654366	21654527	625	386	61.82	CHH
8	21694431	21694647	453	21	95.57	CG
8	21694431	21694647	213	33	86.59	CHG
8	21694431	21694647	543	1171	31.68	CHH
8	21694977	21695213	89	197	31.12	CG
8	21694977	21695213	243	423	36.49	CHG
8	21694977	21695213	700	1432	32.83	CHH
8	22776595	22776863	61	2	96.83	CG
8	22776595	22776863	240	108	68.97	CHG
8	22776595	22776863	1340	1144	53.95	CHH
8	22948102	22948411	77	1	98.72	CG
8	22948102	22948411	1542	1785	46.35	CHH
8	23349964	23350100	132	7	94.96	CG
8	23349964	23350100	916	1049	46.62	CHH
8	24309357	24309533	28	132	17.50	CG
8	24309357	24309533	155	291	34.75	CHG
8	24309357	24309533	721	933	43.59	CHH
8	24422312	24422568	65	1	98.48	CG
8	24422312	24422568	132	46	74.16	CHG
8	24422312	24422568	1344	1274	51.34	CHH
8	24736834	24737078	564	18	96.91	CG
8	24736834	24737078	153	70	68.61	CHG
8	24736834	24737078	459	1408	24.58	CHH
8	24750449	24750953	448	19	95.93	CG
8	24750449	24750953	465	158	74.64	CHG
8	24750449	24750953	1673	3243	34.03	CHH
8	24784953	24785097	137	1	99.28	CG
8	24784953	24785097	78	16	82.98	CHG
8	24784953	24785097	649	827	43.97	CHH
8	24834030	24834325	111	6	94.87	CG
8	24834030	24834325	56	1	98.25	CHG
8	24834030	24834325	1512	1091	58.09	CHH
8	26827794	26828034	167	298	35.91	CG
8	26827794	26828034	142	200	41.52	CHG
8	26827794	26828034	685	891	43.46	CHH
8	27623734	27623958	555	19	96.69	CG
8	27623734	27623958	300	149	66.82	CHG
8	27623734	27623958	705	1447	32.76	CHH
8	28152674	28152872	1375	629	68.61	CHH
9	1254705	1254916	214	3	98.62	CG
9	1254705	1254916	15	20	42.86	CHG
9	1254705	1254916	470	661	41.56	CHH
9	1884036	1884200	1028	1098	48.35	CHH
9	3634113	3634220	44	2	95.65	CHG
9	3634113	3634220	514	458	52.88	CHH
9	4570159	4570785	865	19	97.85	CG
9	4570159	4570785	868	140	86.11	CHG
9	4570159	4570785	2612	2563	50.47	CHH
9	7158967	7159348	85	96	46.96	CG
9	7158967	7159348	87	194	30.96	CHG
9	7158967	7159348	911	1659	35.45	CHH
9	10378957	10379055	316	13	96.05	CG
9	10378957	10379055	169	136	55.41	CHG
9	10378957	10379055	285	628	31.22	CHH
9	10754150	10754480	67	3	95.71	CG
9	10754150	10754480	113	28	80.14	CHG
9	10754150	10754480	2401	1498	61.58	CHH
9	11037393	11037551	909	995	47.74	CHH
9	12623164	12623411	203	730	21.76	CG
9	12623164	12623411	183	340	34.99	CHG
9	12623164	12623411	565	977	36.64	CHH
9	14633566	14633811	360	13	96.51	CG
9	14633566	14633811	231	45	83.70	CHG
9	14633566	14633811	1571	802	66.20	CHH
9	16663866	16664244	426	87	83.04	CG
9	16663866	16664244	296	453	39.52	CHG
9	16663866	16664244	1102	2615	29.65	CHH
9	17420619	17420974	79	2	97.53	CG
9	17420619	17420974	190	49	79.50	CHG
9	17420619	17420974	503	1837	21.50	CHH
10	368179	368447	79	26	75.24	CHG
10	368179	368447	1010	1976	33.82	CHH
10	404795	404929	376	10	97.41	CG
10	404795	404929	33	30	52.38	CHG
10	404795	404929	500	682	42.30	CHH
10	2576261	2576420	972	854	53.23	CHH
10	3444619	3445144	236	283	45.47	CG
10	3444619	3445144	318	367	46.42	CHG
10	3444619	3445144	1202	2797	30.06	CHH
10	5928588	5929269	1099	21	98.12	CG
10	5928588	5929269	1146	324	77.96	CHG
10	5928588	5929269	1777	4345	29.03	CHH
10	5932050	5932316	206	132	60.95	CG
10	5932050	5932316	262	261	50.10	CHG
10	5932050	5932316	881	1317	40.08	CHH
10	5932722	5933353	168	851	16.49	CG
10	5932722	5933353	230	594	27.91	CHG
10	5932722	5933353	1651	3244	33.73	CHH
10	7535391	7535626	506	936	35.09	CHH
10	8506073	8506152	90	48	65.22	CG
10	8506073	8506152	550	276	66.59	CHH
10	9497876	9498140	304	7	97.75	CG
10	9497876	9498140	44	34	56.41	CHG
10	9497876	9498140	1757	1231	58.80	CHH
10	11922949	11923127	41	2	95.35	CG
10	11922949	11923127	94	17	84.68	CHG
10	11922949	11923127	804	801	50.09	CHH
10	12206026	12206233	49	3	94.23	CG
10	12206026	12206233	20	23	46.51	CHG
10	12206026	12206233	1197	1137	51.29	CHH
10	16003795	16003950	18	38	32.14	CG
10	16003795	16003950	87	309	21.97	CHG
10	16003795	16003950	299	1086	21.59	CHH
10	16208913	16209034	67	4	94.37	CG
10	16208913	16209034	96	15	86.49	CHG
10	16208913	16209034	1087	319	77.31	CHH
10	17033161	17033405	677	28	96.03	CG
10	17033161	17033405	193	55	77.82	CHG
10	17033161	17033405	907	834	52.10	CHH
10	18046108	18046282	1189	520	69.57	CHH
10	18632472	18632641	769	847	47.59	CHH
10	19698082	19698409	125	5	96.15	CG
10	19698082	19698409	175	11	94.09	CHG
10	19698082	19698409	1836	1544	54.32	CHH
10	21827999	21828272	59	47	55.66	CHG
10	21827999	21828272	1415	1333	51.49	CHH
10	22689536	22689741	1287	739	63.52	CHH
11	1200546	1200636	54	3	94.74	CG
11	1200546	1200636	54	3	94.74	CHG
11	1200546	1200636	603	596	50.29	CHH
11	1713742	1714360	885	9	98.99	CG
11	1713742	1714360	635	98	86.63	CHG
11	1713742	1714360	3273	2461	57.08	CHH
11	1932470	1932979	45	1	97.83	CG
11	1932470	1932979	139	46	75.14	CHG
11	1932470	1932979	2405	2162	52.66	CHH
11	2378673	2378944	220	10	95.65	CG
11	2378673	2378944	18	37	32.73	CHG
11	2378673	2378944	1315	855	60.60	CHH
11	3230260	3231106	1370	78	94.61	CG
11	3230260	3231106	791	291	73.11	CHG
11	3230260	3231106	2334	3303	41.41	CHH
11	3232048	3232407	268	224	54.47	CG
11	3232048	3232407	438	237	64.89	CHG
11	3232048	3232407	1019	782	56.58	CHH
11	7333753	7333946	124	5	96.12	CG
11	7333753	7333946	284	130	68.60	CHG
11	7333753	7333946	634	1168	35.18	CHH
11	7589703	7589963	60	1	98.36	CG
11	7589703	7589963	55	3	94.83	CHG
11	7589703	7589963	1329	774	63.20	CHH
11	7735116	7735554	451	15	96.78	CG
11	7735116	7735554	124	96	56.36	CHG
11	7735116	7735554	1103	2572	30.01	CHH
11	7735709	7735929	256	6	97.71	CG
11	7735709	7735929	144	176	45.00	CHG
11	7735709	7735929	398	1540	20.54	CHH
11	9151816	9151968	32	22	59.26	CHG
11	9151816	9151968	631	924	40.58	CHH
11	11787143	11787246	875	552	61.32	CHH
11	16339318	16339504	331	4	98.81	CG
11	16339318	16339504	24	41	36.92	CHG
11	16339318	16339504	905	749	54.72	CHH
11	16884445	16884740	139	5	96.53	CG
11	16884445	16884740	2176	1185	64.74	CHH
11	18415594	18415828	63	1	98.44	CG
11	18415594	18415828	1392	1918	42.05	CHH
11	19255500	19255806	260	490	34.67	CG
11	19255500	19255806	231	265	46.57	CHG
11	19255500	19255806	1084	2162	33.39	CHH
11	19817539	19817761	27	19	58.70	CHG
11	19817539	19817761	786	494	61.41	CHH
11	21255747	21256111	425	8	98.15	CG
11	21255747	21256111	613	69	89.88	CHG
11	21255747	21256111	1239	1628	43.22	CHH
11	22039593	22039763	118	19	86.13	CHG
11	22039593	22039763	1163	766	60.29	CHH
11	24851409	24851658	426	9	97.93	CG
11	24851409	24851658	515	25	95.37	CHG
11	24851409	24851658	875	1281	40.58	CHH
11	24991462	24991590	56	3	94.92	CG
11	24991462	24991590	162	74	68.64	CHG
11	24991462	24991590	602	402	59.96	CHH
11	25110396	25110624	128	4	96.97	CG
11	25110396	25110624	17	10	62.96	CHG
11	25110396	25110624	1044	1232	45.87	CHH
11	25586084	25586542	310	11	96.57	CG
11	25586084	25586542	337	41	89.15	CHG
11	25586084	25586542	1452	3676	28.32	CHH
11	25784649	25784892	88	2	97.78	CG
11	25784649	25784892	152	44	77.55	CHG
11	25784649	25784892	1097	1369	44.48	CHH
11	25810584	25810761	47	11	81.03	CHG
11	25810584	25810761	818	893	47.81	CHH
11	25853608	25853790	60	2	96.77	CG
11	25853608	25853790	957	1150	45.42	CHH
11	27017949	27019131	1199	30	97.56	CG
11	27017949	27019131	1540	528	74.47	CHG
11	27017949	27019131	2299	6753	25.40	CHH
11	28181129	28181426	78	1	98.73	CG
11	28181129	28181426	762	956	44.35	CHH
12	217168	217301	124	4	96.88	CG
12	217168	217301	54	8	87.10	CHG
12	217168	217301	1022	408	71.47	CHH
12	552916	553122	945	1539	38.04	CHH
12	793700	793972	52	4	92.86	CHG
12	793700	793972	1951	1040	65.23	CHH
12	1049649	1049822	1239	571	68.45	CHH
12	1548545	1548692	104	25	80.62	CHG
12	1548545	1548692	759	528	58.97	CHH
12	1801896	1802216	155	32	82.89	CG
12	1801896	1802216	276	62	81.66	CHG
12	1801896	1802216	1327	1731	43.39	CHH
12	2466366	2466538	92	12	88.46	CHG
12	2466366	2466538	969	1076	47.38	CHH
12	4912586	4913038	1117	18	98.41	CG
12	4912586	4913038	794	252	75.91	CHG
12	4912586	4913038	1318	2764	32.29	CHH
12	4914308	4915910	1012	36	96.56	CG
12	4914308	4915910	2020	609	76.84	CHG
12	4914308	4915910	4574	10693	29.96	CHH
12	7849278	7849532	370	10	97.37	CG
12	7849278	7849532	26	11	70.27	CHG
12	7849278	7849532	923	1387	39.96	CHH
12	10927998	10928435	53	2	96.36	CG
12	10927998	10928435	73	121	37.63	CHG
12	10927998	10928435	1022	3256	23.89	CHH
12	12440435	12440631	518	185	73.68	CG
12	12440435	12440631	168	170	49.70	CHG
12	12440435	12440631	660	933	41.43	CHH
12	12966688	12966790	787	477	62.26	CHH
12	15202347	15202507	129	0	100.00	CG
12	15202347	15202507	48	14	77.42	CHG
12	15202347	15202507	479	714	40.15	CHH
12	17986589	17987047	281	8	97.23	CG
12	17986589	17987047	389	58	87.02	CHG
12	17986589	17987047	1750	2366	42.52	CHH
12	18392307	18392790	509	260	66.19	CG
12	18392307	18392790	400	566	41.41	CHG
12	18392307	18392790	957	3079	23.71	CHH
12	18396226	18396329	57	53	51.82	CG
12	18396226	18396329	53	64	45.30	CHG
12	18396226	18396329	241	444	35.18	CHH
12	18396524	18396891	226	129	63.66	CG
12	18396524	18396891	280	268	51.09	CHG
12	18396524	18396891	1039	2068	33.44	CHH
12	18936325	18936741	780	20	97.50	CG
12	18936325	18936741	172	84	67.19	CHG
12	18936325	18936741	1591	2134	42.71	CHH
12	19156150	19156313	62	1	98.41	CG
12	19156150	19156313	187	10	94.92	CHG
12	19156150	19156313	1138	409	73.56	CHH
12	21831911	21832012	265	675	28.19	CHH
12	22451242	22451490	25	43	36.76	CHG
12	22451242	22451490	1680	1128	59.83	CHH
12	22503691	22503984	220	5	97.78	CG
12	22503691	22503984	147	33	81.67	CHG
12	22503691	22503984	1015	923	52.37	CHH
12	23090136	23090406	65	3	95.59	CG
12	23090136	23090406	1618	1382	53.93	CHH
12	23253874	23254115	127	4	96.95	CG
12	23253874	23254115	21	40	34.43	CHG
12	23253874	23254115	944	1080	46.64	CHH
12	23419385	23419484	49	6	89.09	CG
12	23419385	23419484	496	298	62.47	CHH
12	23569460	23569549	188	5	97.41	CG
12	23569460	23569549	60	5	92.31	CHG
12	23569460	23569549	492	416	54.19	CHH
12	24728935	24729264	158	153	50.80	CG
12	24728935	24729264	357	209	63.07	CHG
12	24728935	24729264	1066	1224	46.55	CHH
12	24730816	24731578	607	23	96.35	CG
12	24730816	24731578	1031	106	90.68	CHG
12	24730816	24731578	3127	2031	60.62	CHH
12	24732874	24733231	573	23	96.14	CG
12	24732874	24733231	392	160	71.01	CHG
12	24732874	24733231	759	1718	30.64	CHH
12	25285613	25285813	67	0	100.00	CG
12	25285613	25285813	1019	1082	48.50	CHH
1	1349307	1349537	54	2	96.43	CHG
1	1349307	1349537	827	1201	40.78	CHH
1	10432345	10432562	573	590	49.27	CG
1	10432345	10432562	239	354	40.30	CHG
1	10432345	10432562	661	661	50.00	CHH
1	38517320	38517498	60	2	96.77	CG
1	38517320	38517498	67	25	72.83	CHG
1	38517320	38517498	1061	806	56.83	CHH
1	41145044	41145188	813	690	54.09	CHH
2	5521685	5521830	93	6	93.94	CHG
2	5521685	5521830	1067	298	78.17	CHH
3	8015940	8016118	900	1181	43.25	CHH
3	27785308	27785617	51	4	92.73	CG
3	27785308	27785617	1608	968	62.42	CHH
4	21962681	21962889	166	2	98.81	CG
4	21962681	21962889	111	27	80.43	CHG
4	21962681	21962889	814	945	46.28	CHH
4	26530153	26530244	327	578	36.13	CHH
6	7381595	7382197	683	844	44.73	CG
6	7381595	7382197	683	851	44.52	CHG
6	7381595	7382197	1441	3316	30.29	CHH
6	14809518	14809915	211	5	97.69	CG
6	14809518	14809915	212	102	67.52	CHG
6	14809518	14809915	1603	1779	47.40	CHH
7	17099241	17099723	66	7	90.41	CHG
7	17099241	17099723	3615	1730	67.63	CHH
8	26441035	26441114	69	40	63.30	CHG
8	26441035	26441114	471	314	60.00	CHH
9	3933418	3933532	62	0	100.00	CG
9	3933418	3933532	59	4	93.65	CHG
9	3933418	3933532	728	341	68.10	CHH
9	16215726	16215834	553	618	47.22	CHH
10	15011394	15011890	585	47	92.56	CG
10	15011394	15011890	247	158	60.99	CHG
10	15011394	15011890	1534	1810	45.87	CHH
10	19941399	19941637	67	3	95.71	CG
10	19941399	19941637	944	1280	42.45	CHH
12	24432087	24432276	584	1218	32.41	CHH
1	301401	301650	201	4	98.05	CG
1	301401	301650	71	48	59.66	CHG
1	301401	301650	1639	764	68.21	CHH
1	9436239	9436734	568	682	45.44	CG
1	9436239	9436734	456	758	37.56	CHG
1	9436239	9436734	903	1761	33.90	CHH
1	12143360	12144098	868	20	97.75	CG
1	12143360	12144098	683	265	72.05	CHG
1	12143360	12144098	1857	4848	27.70	CHH
1	23765099	23765215	51	235	17.83	CG
1	23765099	23765215	104	137	43.15	CHG
1	23765099	23765215	376	577	39.45	CHH
1	26638981	26639111	51	2	96.23	CG
1	26638981	26639111	94	18	83.93	CHG
1	26638981	26639111	404	727	35.72	CHH
1	28181036	28181173	47	12	79.66	CG
1	28181036	28181173	61	55	52.59	CHG
1	28181036	28181173	648	714	47.58	CHH
1	29055629	29055854	205	95	68.33	CG
1	29055629	29055854	171	184	48.17	CHG
1	29055629	29055854	790	1138	40.98	CHH
1	31589315	31589440	547	983	35.75	CHH
1	33209708	33209844	65	2	97.01	CG
1	33209708	33209844	8	18	30.77	CHG
1	33209708	33209844	381	896	29.84	CHH
1	37056464	37056585	98	22	81.67	CHG
1	37056464	37056585	548	626	46.68	CHH
1	38496092	38496280	268	9	96.75	CG
1	38496092	38496280	50	48	51.02	CHG
1	38496092	38496280	916	1145	44.44	CHH
1	38671419	38671601	164	5	97.04	CG
1	38671419	38671601	888	697	56.03	CHH
1	40617610	40617749	183	496	26.95	CHG
